# ID,Name,Parameter Type,Description,Search String,Value Type,Value String,Selected Value Index
P489,People Level1Z1:Zone33 Carbon Dioxide Generation Rate,PARAMETRICS,People - People Level1Z1:Zone33 Carbon Dioxide Generation Rate,@@tag489@@,DOUBLE,"{3.82e-08, 3.3e-08, 4.4e-08}",0
P490,Level1Z1:Zone33 General lighting Lighting Level,PARAMETRICS,Lights - Level1Z1:Zone33 General lighting Lighting Level,@@tag490@@,DOUBLE,"{45.275, 42.64905, 49.34975}",0
P491,Level1Z1:Zone33 General lighting Fraction Radiant,PARAMETRICS,Lights - Level1Z1:Zone33 General lighting Fraction Radiant,@@tag491@@,DOUBLE,"{0.42, 0.3989999999999999, 0.441}",0
P492,Level1Z1:Zone33 General lighting Fraction Visible,PARAMETRICS,Lights - Level1Z1:Zone33 General lighting Fraction Visible,@@tag492@@,DOUBLE,"{0.18, 0.1709999999999999, 0.189}",0
P493,Level1Z1:Zone33 General lighting Fraction Replaceable,PARAMETRICS,Lights - Level1Z1:Zone33 General lighting Fraction Replaceable,@@tag493@@,DOUBLE,"{1.0, 0.95, 1.0}",0
P494,Level1Z1:Zone33 Equipment 1 Design Level,PARAMETRICS,ElectricEquipment - Level1Z1:Zone33 Equipment 1 Design Level,@@tag494@@,DOUBLE,"{24.8107, 22.0070909, 26.547449}",0
P495,Level1Z1:Zone33 Equipment 1 Fraction Radiant,PARAMETRICS,ElectricEquipment - Level1Z1:Zone33 Equipment 1 Fraction Radiant,@@tag495@@,DOUBLE,"{0.2, 0.19, 0.21}",0
P496,Level1Z1:Zone33 Infiltration Design Flow Rate,PARAMETRICS,ZoneInfiltration:DesignFlowRate - Level1Z1:Zone33 Infiltration Design Flow Rate,@@tag496@@,DOUBLE,"{0.000983, 0.0009813288509802, 0.0009846711490197}",0
P497,People Level1Z1:Zone34 Number of People,PARAMETRICS,People - People Level1Z1:Zone34 Number of People,@@tag497@@,DOUBLE,"{0.437600043, 0.0945216092879999, 0.7806784767120001}",0
P498,People Level1Z1:Zone34 Fraction Radiant,PARAMETRICS,People - People Level1Z1:Zone34 Fraction Radiant,@@tag498@@,DOUBLE,"{0.3, 0.285, 0.315}",0
P499,People Level1Z1:Zone34 Carbon Dioxide Generation Rate,PARAMETRICS,People - People Level1Z1:Zone34 Carbon Dioxide Generation Rate,@@tag499@@,DOUBLE,"{3.82e-08, 3.3e-08, 4.4e-08}",0
P500,Level1Z1:Zone34 General lighting Lighting Level,PARAMETRICS,Lights - Level1Z1:Zone34 General lighting Lighting Level,@@tag500@@,DOUBLE,"{38.917, 36.659814, 42.41953}",0
P501,Level1Z1:Zone34 General lighting Fraction Radiant,PARAMETRICS,Lights - Level1Z1:Zone34 General lighting Fraction Radiant,@@tag501@@,DOUBLE,"{0.42, 0.3989999999999999, 0.441}",0
P502,Level1Z1:Zone34 General lighting Fraction Visible,PARAMETRICS,Lights - Level1Z1:Zone34 General lighting Fraction Visible,@@tag502@@,DOUBLE,"{0.18, 0.1709999999999999, 0.189}",0
P503,Level1Z1:Zone34 General lighting Fraction Replaceable,PARAMETRICS,Lights - Level1Z1:Zone34 General lighting Fraction Replaceable,@@tag503@@,DOUBLE,"{1.0, 0.95, 1.0}",0
P504,Level1Z1:Zone34 Equipment 1 Design Level,PARAMETRICS,ElectricEquipment - Level1Z1:Zone34 Equipment 1 Design Level,@@tag504@@,DOUBLE,"{21.3265, 18.9166055, 22.819355}",0
P505,Level1Z1:Zone34 Equipment 1 Fraction Radiant,PARAMETRICS,ElectricEquipment - Level1Z1:Zone34 Equipment 1 Fraction Radiant,@@tag505@@,DOUBLE,"{0.2, 0.19, 0.21}",0
P506,Level1Z1:Zone34 Infiltration Design Flow Rate,PARAMETRICS,ZoneInfiltration:DesignFlowRate - Level1Z1:Zone34 Infiltration Design Flow Rate,@@tag506@@,DOUBLE,"{0.000845, 0.0008433288509802, 0.0008466711490197}",0
P507,People Level1Z1:Zone3 Number of People,PARAMETRICS,People - People Level1Z1:Zone3 Number of People,@@tag507@@,DOUBLE,"{6.533016, 1.4111314559999997, 11.654900544}",0
P508,People Level1Z1:Zone3 Fraction Radiant,PARAMETRICS,People - People Level1Z1:Zone3 Fraction Radiant,@@tag508@@,DOUBLE,"{0.3, 0.285, 0.315}",0
P509,People Level1Z1:Zone3 Carbon Dioxide Generation Rate,PARAMETRICS,People - People Level1Z1:Zone3 Carbon Dioxide Generation Rate,@@tag509@@,DOUBLE,"{3.82e-08, 3.3e-08, 4.4e-08}",0
P510,Level1Z1:Zone3 General lighting Lighting Level,PARAMETRICS,Lights - Level1Z1:Zone3 General lighting Lighting Level,@@tag510@@,DOUBLE,"{1177.12, 1108.84704, 1283.0608}",0
P511,Level1Z1:Zone3 General lighting Fraction Radiant,PARAMETRICS,Lights - Level1Z1:Zone3 General lighting Fraction Radiant,@@tag511@@,DOUBLE,"{0.42, 0.3989999999999999, 0.441}",0
P512,Level1Z1:Zone3 General lighting Fraction Visible,PARAMETRICS,Lights - Level1Z1:Zone3 General lighting Fraction Visible,@@tag512@@,DOUBLE,"{0.18, 0.1709999999999999, 0.189}",0
P513,Level1Z1:Zone3 General lighting Fraction Replaceable,PARAMETRICS,Lights - Level1Z1:Zone3 General lighting Fraction Replaceable,@@tag513@@,DOUBLE,"{1.0, 0.95, 1.0}",0
P514,Level1Z1:Zone3 Computing gain 1 Design Level,PARAMETRICS,ElectricEquipment - Level1Z1:Zone3 Computing gain 1 Design Level,@@tag514@@,DOUBLE,"{353.136, 313.231632, 377.85552}",0
P515,Level1Z1:Zone3 Computing gain 1 Fraction Radiant,PARAMETRICS,ElectricEquipment - Level1Z1:Zone3 Computing gain 1 Fraction Radiant,@@tag515@@,DOUBLE,"{0.2, 0.19, 0.21}",0
P516,Level1Z1:Zone3 Equipment 2 Design Level,PARAMETRICS,ElectricEquipment - Level1Z1:Zone3 Equipment 2 Design Level,@@tag516@@,DOUBLE,"{353.136, 313.231632, 377.85552}",0
P517,Level1Z1:Zone3 Equipment 2 Fraction Radiant,PARAMETRICS,ElectricEquipment - Level1Z1:Zone3 Equipment 2 Fraction Radiant,@@tag517@@,DOUBLE,"{0.2, 0.19, 0.21}",0
P518,DHW Level1Z1:Zone3 Peak Flow Rate,PARAMETRICS,WaterUse:Equipment - DHW Level1Z1:Zone3 Peak Flow Rate,@@tag518@@,DOUBLE,"{3.63e-07, 2.47566e-07, 5.31795e-07}",0
P519,Level1Z1:Zone3 Infiltration Design Flow Rate,PARAMETRICS,ZoneInfiltration:DesignFlowRate - Level1Z1:Zone3 Infiltration Design Flow Rate,@@tag519@@,DOUBLE,"{0.012785, 0.0127833288509802, 0.0127866711490197}",0
P520,People Level1Z1:Zone5 Number of People,PARAMETRICS,People - People Level1Z1:Zone5 Number of People,@@tag520@@,DOUBLE,"{5.129088, 1.107883008, 9.150292992}",0
P521,People Level1Z1:Zone5 Fraction Radiant,PARAMETRICS,People - People Level1Z1:Zone5 Fraction Radiant,@@tag521@@,DOUBLE,"{0.3, 0.285, 0.315}",0
P522,People Level1Z1:Zone5 Carbon Dioxide Generation Rate,PARAMETRICS,People - People Level1Z1:Zone5 Carbon Dioxide Generation Rate,@@tag522@@,DOUBLE,"{3.82e-08, 3.3e-08, 4.4e-08}",0
P523,Level1Z1:Zone5 General lighting Lighting Level,PARAMETRICS,Lights - Level1Z1:Zone5 General lighting Lighting Level,@@tag523@@,DOUBLE,"{924.16, 870.55872, 1007.3344}",0
P524,Level1Z1:Zone5 General lighting Fraction Radiant,PARAMETRICS,Lights - Level1Z1:Zone5 General lighting Fraction Radiant,@@tag524@@,DOUBLE,"{0.42, 0.3989999999999999, 0.441}",0
P525,Level1Z1:Zone5 General lighting Fraction Visible,PARAMETRICS,Lights - Level1Z1:Zone5 General lighting Fraction Visible,@@tag525@@,DOUBLE,"{0.18, 0.1709999999999999, 0.189}",0
P526,Level1Z1:Zone5 General lighting Fraction Replaceable,PARAMETRICS,Lights - Level1Z1:Zone5 General lighting Fraction Replaceable,@@tag526@@,DOUBLE,"{1.0, 0.95, 1.0}",0
P527,Level1Z1:Zone5 Computing gain 1 Design Level,PARAMETRICS,ElectricEquipment - Level1Z1:Zone5 Computing gain 1 Design Level,@@tag527@@,DOUBLE,"{277.248, 245.918976, 296.65536}",0
P528,Level1Z1:Zone5 Computing gain 1 Fraction Radiant,PARAMETRICS,ElectricEquipment - Level1Z1:Zone5 Computing gain 1 Fraction Radiant,@@tag528@@,DOUBLE,"{0.2, 0.19, 0.21}",0
P529,Level1Z1:Zone5 Equipment 2 Design Level,PARAMETRICS,ElectricEquipment - Level1Z1:Zone5 Equipment 2 Design Level,@@tag529@@,DOUBLE,"{277.248, 245.918976, 296.65536}",0
P530,Level1Z1:Zone5 Equipment 2 Fraction Radiant,PARAMETRICS,ElectricEquipment - Level1Z1:Zone5 Equipment 2 Fraction Radiant,@@tag530@@,DOUBLE,"{0.2, 0.19, 0.21}",0
P531,DHW Level1Z1:Zone5 Peak Flow Rate,PARAMETRICS,WaterUse:Equipment - DHW Level1Z1:Zone5 Peak Flow Rate,@@tag531@@,DOUBLE,"{2.85e-07, 1.9437e-07, 4.175250000000001e-07}",0
P532,Level1Z1:Zone5 Infiltration Design Flow Rate,PARAMETRICS,ZoneInfiltration:DesignFlowRate - Level1Z1:Zone5 Infiltration Design Flow Rate,@@tag532@@,DOUBLE,"{0.010037, 0.0100353288509802, 0.0100386711490197}",0
P533,People Level1Z1:Zone6 Number of People,PARAMETRICS,People - People Level1Z1:Zone6 Number of People,@@tag533@@,DOUBLE,"{5.0860311, 1.0985827175999994, 9.0734794824}",0
P534,People Level1Z1:Zone6 Fraction Radiant,PARAMETRICS,People - People Level1Z1:Zone6 Fraction Radiant,@@tag534@@,DOUBLE,"{0.3, 0.285, 0.315}",0
P535,People Level1Z1:Zone6 Carbon Dioxide Generation Rate,PARAMETRICS,People - People Level1Z1:Zone6 Carbon Dioxide Generation Rate,@@tag535@@,DOUBLE,"{3.82e-08, 3.3e-08, 4.4e-08}",0
P536,Level1Z1:Zone6 General lighting Lighting Level,PARAMETRICS,Lights - Level1Z1:Zone6 General lighting Lighting Level,@@tag536@@,DOUBLE,"{916.402, 863.2506840000001, 998.87818}",0
P537,Level1Z1:Zone6 General lighting Fraction Radiant,PARAMETRICS,Lights - Level1Z1:Zone6 General lighting Fraction Radiant,@@tag537@@,DOUBLE,"{0.42, 0.3989999999999999, 0.441}",0
P538,Level1Z1:Zone6 General lighting Fraction Visible,PARAMETRICS,Lights - Level1Z1:Zone6 General lighting Fraction Visible,@@tag538@@,DOUBLE,"{0.18, 0.1709999999999999, 0.189}",0
P539,Level1Z1:Zone6 General lighting Fraction Replaceable,PARAMETRICS,Lights - Level1Z1:Zone6 General lighting Fraction Replaceable,@@tag539@@,DOUBLE,"{1.0, 0.95, 1.0}",0
P540,Level1Z1:Zone6 Computing gain 1 Design Level,PARAMETRICS,ElectricEquipment - Level1Z1:Zone6 Computing gain 1 Design Level,@@tag540@@,DOUBLE,"{274.9206, 243.8545722, 294.165042}",0
P541,Level1Z1:Zone6 Computing gain 1 Fraction Radiant,PARAMETRICS,ElectricEquipment - Level1Z1:Zone6 Computing gain 1 Fraction Radiant,@@tag541@@,DOUBLE,"{0.2, 0.19, 0.21}",0
P542,Level1Z1:Zone6 Equipment 2 Design Level,PARAMETRICS,ElectricEquipment - Level1Z1:Zone6 Equipment 2 Design Level,@@tag542@@,DOUBLE,"{274.9206, 243.8545722, 294.165042}",0
P543,Level1Z1:Zone6 Equipment 2 Fraction Radiant,PARAMETRICS,ElectricEquipment - Level1Z1:Zone6 Equipment 2 Fraction Radiant,@@tag543@@,DOUBLE,"{0.2, 0.19, 0.21}",0
P544,DHW Level1Z1:Zone6 Peak Flow Rate,PARAMETRICS,WaterUse:Equipment - DHW Level1Z1:Zone6 Peak Flow Rate,@@tag544@@,DOUBLE,"{2.83e-07, 1.93006e-07, 4.14595e-07}",0
P545,Level1Z1:Zone6 Infiltration Design Flow Rate,PARAMETRICS,ZoneInfiltration:DesignFlowRate - Level1Z1:Zone6 Infiltration Design Flow Rate,@@tag545@@,DOUBLE,"{0.009953, 0.0099513288509802, 0.0099546711490197}",0
P546,People Level1Z1:Zone8 Number of People,PARAMETRICS,People - People Level1Z1:Zone8 Number of People,@@tag546@@,DOUBLE,"{5.356416, 1.1569858560000004, 9.555846144}",0
P547,People Level1Z1:Zone8 Fraction Radiant,PARAMETRICS,People - People Level1Z1:Zone8 Fraction Radiant,@@tag547@@,DOUBLE,"{0.3, 0.285, 0.315}",0
P548,People Level1Z1:Zone8 Carbon Dioxide Generation Rate,PARAMETRICS,People - People Level1Z1:Zone8 Carbon Dioxide Generation Rate,@@tag548@@,DOUBLE,"{3.82e-08, 3.3e-08, 4.4e-08}",0
P549,Level1Z1:Zone8 General lighting Lighting Level,PARAMETRICS,Lights - Level1Z1:Zone8 General lighting Lighting Level,@@tag549@@,DOUBLE,"{965.12, 909.14304, 1051.9808}",0
P550,Level1Z1:Zone8 General lighting Fraction Radiant,PARAMETRICS,Lights - Level1Z1:Zone8 General lighting Fraction Radiant,@@tag550@@,DOUBLE,"{0.42, 0.3989999999999999, 0.441}",0
P551,Level1Z1:Zone8 General lighting Fraction Visible,PARAMETRICS,Lights - Level1Z1:Zone8 General lighting Fraction Visible,@@tag551@@,DOUBLE,"{0.18, 0.1709999999999999, 0.189}",0
P552,Level1Z1:Zone8 General lighting Fraction Replaceable,PARAMETRICS,Lights - Level1Z1:Zone8 General lighting Fraction Replaceable,@@tag552@@,DOUBLE,"{1.0, 0.95, 1.0}",0
P553,Level1Z1:Zone8 Computing gain 1 Design Level,PARAMETRICS,ElectricEquipment - Level1Z1:Zone8 Computing gain 1 Design Level,@@tag553@@,DOUBLE,"{289.536, 256.81843200000003, 309.80352}",0
P554,Level1Z1:Zone8 Computing gain 1 Fraction Radiant,PARAMETRICS,ElectricEquipment - Level1Z1:Zone8 Computing gain 1 Fraction Radiant,@@tag554@@,DOUBLE,"{0.2, 0.19, 0.21}",0
P555,Level1Z1:Zone8 Equipment 2 Design Level,PARAMETRICS,ElectricEquipment - Level1Z1:Zone8 Equipment 2 Design Level,@@tag555@@,DOUBLE,"{289.536, 256.81843200000003, 309.80352}",0
P556,Level1Z1:Zone8 Equipment 2 Fraction Radiant,PARAMETRICS,ElectricEquipment - Level1Z1:Zone8 Equipment 2 Fraction Radiant,@@tag556@@,DOUBLE,"{0.2, 0.19, 0.21}",0
P557,DHW Level1Z1:Zone8 Peak Flow Rate,PARAMETRICS,WaterUse:Equipment - DHW Level1Z1:Zone8 Peak Flow Rate,@@tag557@@,DOUBLE,"{2.98e-07, 2.03236e-07, 4.3657e-07}",0
P558,Level1Z1:Zone8 Infiltration Design Flow Rate,PARAMETRICS,ZoneInfiltration:DesignFlowRate - Level1Z1:Zone8 Infiltration Design Flow Rate,@@tag558@@,DOUBLE,"{0.010482, 0.0104803288509802, 0.0104836711490197}",0
P559,People Level1Z1:Zone10 Number of People,PARAMETRICS,People - People Level1Z1:Zone10 Number of People,@@tag559@@,DOUBLE,"{5.1683043, 1.1163537287999992, 9.220254871200002}",0
P560,People Level1Z1:Zone10 Fraction Radiant,PARAMETRICS,People - People Level1Z1:Zone10 Fraction Radiant,@@tag560@@,DOUBLE,"{0.3, 0.285, 0.315}",0
P561,People Level1Z1:Zone10 Carbon Dioxide Generation Rate,PARAMETRICS,People - People Level1Z1:Zone10 Carbon Dioxide Generation Rate,@@tag561@@,DOUBLE,"{3.82e-08, 3.3e-08, 4.4e-08}",0
P562,Level1Z1:Zone10 General lighting Lighting Level,PARAMETRICS,Lights - Level1Z1:Zone10 General lighting Lighting Level,@@tag562@@,DOUBLE,"{931.226, 877.214892, 1015.03634}",0
P563,Level1Z1:Zone10 General lighting Fraction Radiant,PARAMETRICS,Lights - Level1Z1:Zone10 General lighting Fraction Radiant,@@tag563@@,DOUBLE,"{0.42, 0.3989999999999999, 0.441}",0
P564,Level1Z1:Zone10 General lighting Fraction Visible,PARAMETRICS,Lights - Level1Z1:Zone10 General lighting Fraction Visible,@@tag564@@,DOUBLE,"{0.18, 0.1709999999999999, 0.189}",0
P565,Level1Z1:Zone10 General lighting Fraction Replaceable,PARAMETRICS,Lights - Level1Z1:Zone10 General lighting Fraction Replaceable,@@tag565@@,DOUBLE,"{1.0, 0.95, 1.0}",0
P566,Level1Z1:Zone10 Computing gain 1 Design Level,PARAMETRICS,ElectricEquipment - Level1Z1:Zone10 Computing gain 1 Design Level,@@tag566@@,DOUBLE,"{279.3678, 247.7992386, 298.923546}",0
P567,Level1Z1:Zone10 Computing gain 1 Fraction Radiant,PARAMETRICS,ElectricEquipment - Level1Z1:Zone10 Computing gain 1 Fraction Radiant,@@tag567@@,DOUBLE,"{0.2, 0.19, 0.21}",0
P568,Level1Z1:Zone10 Equipment 2 Design Level,PARAMETRICS,ElectricEquipment - Level1Z1:Zone10 Equipment 2 Design Level,@@tag568@@,DOUBLE,"{279.3678, 247.7992386, 298.923546}",0
P569,Level1Z1:Zone10 Equipment 2 Fraction Radiant,PARAMETRICS,ElectricEquipment - Level1Z1:Zone10 Equipment 2 Fraction Radiant,@@tag569@@,DOUBLE,"{0.2, 0.19, 0.21}",0
P570,DHW Level1Z1:Zone10 Peak Flow Rate,PARAMETRICS,WaterUse:Equipment - DHW Level1Z1:Zone10 Peak Flow Rate,@@tag570@@,DOUBLE,"{2.87e-07, 1.9573400000000002e-07, 4.204550000000001e-07}",0
P571,Level1Z1:Zone10 Infiltration Design Flow Rate,PARAMETRICS,ZoneInfiltration:DesignFlowRate - Level1Z1:Zone10 Infiltration Design Flow Rate,@@tag571@@,DOUBLE,"{0.010114, 0.0101123288509802, 0.0101156711490197}",0
P572,People Level1Z1:Zone29 Number of People,PARAMETRICS,People - People Level1Z1:Zone29 Number of People,@@tag572@@,DOUBLE,"{0.204462, 0.044163792, 0.364760208}",0
P573,People Level1Z1:Zone29 Fraction Radiant,PARAMETRICS,People - People Level1Z1:Zone29 Fraction Radiant,@@tag573@@,DOUBLE,"{0.3, 0.285, 0.315}",0
P574,People Level1Z1:Zone29 Carbon Dioxide Generation Rate,PARAMETRICS,People - People Level1Z1:Zone29 Carbon Dioxide Generation Rate,@@tag574@@,DOUBLE,"{3.82e-08, 3.3e-08, 4.4e-08}",0
P575,Level1Z1:Zone29 General lighting Lighting Level,PARAMETRICS,Lights - Level1Z1:Zone29 General lighting Lighting Level,@@tag575@@,DOUBLE,"{36.84, 34.70328000000001, 40.15560000000001}",0
P576,Level1Z1:Zone29 General lighting Fraction Radiant,PARAMETRICS,Lights - Level1Z1:Zone29 General lighting Fraction Radiant,@@tag576@@,DOUBLE,"{0.42, 0.3989999999999999, 0.441}",0
P577,Level1Z1:Zone29 General lighting Fraction Visible,PARAMETRICS,Lights - Level1Z1:Zone29 General lighting Fraction Visible,@@tag577@@,DOUBLE,"{0.18, 0.1709999999999999, 0.189}",0
P578,Level1Z1:Zone29 General lighting Fraction Replaceable,PARAMETRICS,Lights - Level1Z1:Zone29 General lighting Fraction Replaceable,@@tag578@@,DOUBLE,"{1.0, 0.95, 1.0}",0
P579,Level1Z1:Zone29 Computing gain 1 Design Level,PARAMETRICS,ElectricEquipment - Level1Z1:Zone29 Computing gain 1 Design Level,@@tag579@@,DOUBLE,"{11.052, 9.803124, 11.82564}",0
P580,Level1Z1:Zone29 Computing gain 1 Fraction Radiant,PARAMETRICS,ElectricEquipment - Level1Z1:Zone29 Computing gain 1 Fraction Radiant,@@tag580@@,DOUBLE,"{0.2, 0.19, 0.21}",0
P581,Level1Z1:Zone29 Equipment 2 Design Level,PARAMETRICS,ElectricEquipment - Level1Z1:Zone29 Equipment 2 Design Level,@@tag581@@,DOUBLE,"{11.052, 9.803124, 11.82564}",0
P582,Level1Z1:Zone29 Equipment 2 Fraction Radiant,PARAMETRICS,ElectricEquipment - Level1Z1:Zone29 Equipment 2 Fraction Radiant,@@tag582@@,DOUBLE,"{0.2, 0.19, 0.21}",0
P583,DHW Level1Z1:Zone29 Peak Flow Rate,PARAMETRICS,WaterUse:Equipment - DHW Level1Z1:Zone29 Peak Flow Rate,@@tag583@@,DOUBLE,"{1.14e-08, 7.7748e-09, 1.6701e-08}",0
P584,Level1Z1:Zone29 Infiltration Design Flow Rate,PARAMETRICS,ZoneInfiltration:DesignFlowRate - Level1Z1:Zone29 Infiltration Design Flow Rate,@@tag584@@,DOUBLE,"{0.0004, 0.0003983288509802, 0.0004016711490197}",0
P585,People Level1Z1:Zone28 Number of People,PARAMETRICS,People - People Level1Z1:Zone28 Number of People,@@tag585@@,DOUBLE,"{0.8927286, 0.1928293775999999, 1.5926278224}",0
P586,People Level1Z1:Zone28 Fraction Radiant,PARAMETRICS,People - People Level1Z1:Zone28 Fraction Radiant,@@tag586@@,DOUBLE,"{0.3, 0.285, 0.315}",0
P587,People Level1Z1:Zone28 Carbon Dioxide Generation Rate,PARAMETRICS,People - People Level1Z1:Zone28 Carbon Dioxide Generation Rate,@@tag587@@,DOUBLE,"{3.82e-08, 3.3e-08, 4.4e-08}",0
P588,Level1Z1:Zone28 General lighting Lighting Level,PARAMETRICS,Lights - Level1Z1:Zone28 General lighting Lighting Level,@@tag588@@,DOUBLE,"{160.852, 151.522584, 175.32868}",0
P589,Level1Z1:Zone28 General lighting Fraction Radiant,PARAMETRICS,Lights - Level1Z1:Zone28 General lighting Fraction Radiant,@@tag589@@,DOUBLE,"{0.42, 0.3989999999999999, 0.441}",0
P590,Level1Z1:Zone28 General lighting Fraction Visible,PARAMETRICS,Lights - Level1Z1:Zone28 General lighting Fraction Visible,@@tag590@@,DOUBLE,"{0.18, 0.1709999999999999, 0.189}",0
P591,Level1Z1:Zone28 General lighting Fraction Replaceable,PARAMETRICS,Lights - Level1Z1:Zone28 General lighting Fraction Replaceable,@@tag591@@,DOUBLE,"{1.0, 0.95, 1.0}",0
P592,Level1Z1:Zone28 Computing gain 1 Design Level,PARAMETRICS,ElectricEquipment - Level1Z1:Zone28 Computing gain 1 Design Level,@@tag592@@,DOUBLE,"{48.2556, 42.8027172, 51.633492}",0
P593,Level1Z1:Zone28 Computing gain 1 Fraction Radiant,PARAMETRICS,ElectricEquipment - Level1Z1:Zone28 Computing gain 1 Fraction Radiant,@@tag593@@,DOUBLE,"{0.2, 0.19, 0.21}",0
P594,Level1Z1:Zone28 Equipment 2 Design Level,PARAMETRICS,ElectricEquipment - Level1Z1:Zone28 Equipment 2 Design Level,@@tag594@@,DOUBLE,"{48.2556, 42.8027172, 51.633492}",0
P595,Level1Z1:Zone28 Equipment 2 Fraction Radiant,PARAMETRICS,ElectricEquipment - Level1Z1:Zone28 Equipment 2 Fraction Radiant,@@tag595@@,DOUBLE,"{0.2, 0.19, 0.21}",0
P596,DHW Level1Z1:Zone28 Peak Flow Rate,PARAMETRICS,WaterUse:Equipment - DHW Level1Z1:Zone28 Peak Flow Rate,@@tag596@@,DOUBLE,"{4.96e-08, 3.38272e-08, 7.2664e-08}",0
P597,Level1Z1:Zone28 Infiltration Design Flow Rate,PARAMETRICS,ZoneInfiltration:DesignFlowRate - Level1Z1:Zone28 Infiltration Design Flow Rate,@@tag597@@,DOUBLE,"{0.001747, 0.0017453288509802, 0.0017486711490197}",0
P598,People Level1Z1:Zone11 Number of People,PARAMETRICS,People - People Level1Z1:Zone11 Number of People,@@tag598@@,DOUBLE,"{4.0709361, 0.8793221976000001, 7.262550002399999}",0
P599,People Level1Z1:Zone11 Fraction Radiant,PARAMETRICS,People - People Level1Z1:Zone11 Fraction Radiant,@@tag599@@,DOUBLE,"{0.3, 0.285, 0.315}",0
P600,People Level1Z1:Zone11 Carbon Dioxide Generation Rate,PARAMETRICS,People - People Level1Z1:Zone11 Carbon Dioxide Generation Rate,@@tag600@@,DOUBLE,"{3.82e-08, 3.3e-08, 4.4e-08}",0
P601,Level1Z1:Zone11 General lighting Lighting Level,PARAMETRICS,Lights - Level1Z1:Zone11 General lighting Lighting Level,@@tag601@@,DOUBLE,"{733.502, 690.9588839999999, 799.5171799999999}",0
P602,Level1Z1:Zone11 General lighting Fraction Radiant,PARAMETRICS,Lights - Level1Z1:Zone11 General lighting Fraction Radiant,@@tag602@@,DOUBLE,"{0.42, 0.3989999999999999, 0.441}",0
P603,Level1Z1:Zone11 General lighting Fraction Visible,PARAMETRICS,Lights - Level1Z1:Zone11 General lighting Fraction Visible,@@tag603@@,DOUBLE,"{0.18, 0.1709999999999999, 0.189}",0
P604,Level1Z1:Zone11 General lighting Fraction Replaceable,PARAMETRICS,Lights - Level1Z1:Zone11 General lighting Fraction Replaceable,@@tag604@@,DOUBLE,"{1.0, 0.95, 1.0}",0
P605,Level1Z1:Zone11 Computing gain 1 Design Level,PARAMETRICS,ElectricEquipment - Level1Z1:Zone11 Computing gain 1 Design Level,@@tag605@@,DOUBLE,"{220.0506, 195.1848822, 235.454142}",0
P606,Level1Z1:Zone11 Computing gain 1 Fraction Radiant,PARAMETRICS,ElectricEquipment - Level1Z1:Zone11 Computing gain 1 Fraction Radiant,@@tag606@@,DOUBLE,"{0.2, 0.19, 0.21}",0
P607,Level1Z1:Zone11 Equipment 2 Design Level,PARAMETRICS,ElectricEquipment - Level1Z1:Zone11 Equipment 2 Design Level,@@tag607@@,DOUBLE,"{220.0506, 195.1848822, 235.454142}",0
P608,Level1Z1:Zone11 Equipment 2 Fraction Radiant,PARAMETRICS,ElectricEquipment - Level1Z1:Zone11 Equipment 2 Fraction Radiant,@@tag608@@,DOUBLE,"{0.2, 0.19, 0.21}",0
P609,DHW Level1Z1:Zone11 Peak Flow Rate,PARAMETRICS,WaterUse:Equipment - DHW Level1Z1:Zone11 Peak Flow Rate,@@tag609@@,DOUBLE,"{2.26e-07, 1.5413200000000002e-07, 3.310900000000001e-07}",0
P610,Level1Z1:Zone11 Infiltration Design Flow Rate,PARAMETRICS,ZoneInfiltration:DesignFlowRate - Level1Z1:Zone11 Infiltration Design Flow Rate,@@tag610@@,DOUBLE,"{0.007967, 0.0079653288509802, 0.0079686711490197}",0
P611,People Level1Z1:Zone13 Number of People,PARAMETRICS,People - People Level1Z1:Zone13 Number of People,@@tag611@@,DOUBLE,"{5.1442728, 1.1111629248000003, 9.1773826752}",0
P612,People Level1Z1:Zone13 Fraction Radiant,PARAMETRICS,People - People Level1Z1:Zone13 Fraction Radiant,@@tag612@@,DOUBLE,"{0.3, 0.285, 0.315}",0
