Class,Object,Field,Default,Minimum,Maximum,Type,Group
Daylighting:Controls,ExtensionSW:Zone1,Lighting Control Type,3,2.7,3,Integer,G786
Daylighting:Controls,ExtensionSW:Zone1,Maximum Allowable Discomfort Glare Index,22,19.8,24.2,Float,G787
Daylighting:Controls,ExtensionSW:Zone1,Minimum Input Power Fraction for Continuous Dimming Control,0.1,0.09,0.11,Float,G788
Daylighting:Controls,ExtensionSW:Zone1,Minimum Light Output Fraction for Continuous Dimming Control,0.1,0.09,0.11,Float,G789
Daylighting:Controls,ExtensionSW:Zone1,Probability Lighting will be Reset When Needed in Manual Stepped Control,1,0.9,1,Float,G762
ZoneInfiltration:DesignFlowRate,ExtensionSW:Zone1 Infiltration,Design Flow Rate,0.000657,0.0005913,0.0007227,Float,G790
ZoneInfiltration:DesignFlowRate,ExtensionSW:Zone1 Infiltration,Constant Term Coefficient,1,0.9,1.1,Float,G791
WindowProperty:FrameAndDivider,1,Frame Width,0.04,0.036,0.044,Float,G792
WindowProperty:FrameAndDivider,1,Frame Conductance,9.5,8.55,10.45,Float,G793
WindowProperty:FrameAndDivider,1,Ratio of Frame-Edge Glass Conductance to Center-Of-Glass Conductance,1,0.9,1.1,Float,G794
WindowProperty:FrameAndDivider,1,Frame Solar Absorptance,0.5,0.45,0.55,Float,G795
WindowProperty:FrameAndDivider,1,Frame Visible Absorptance,0.5,0.45,0.55,Float,G796
WindowProperty:FrameAndDivider,1,Frame Thermal Hemispherical Emissivity,0.9,0.81,0.99,Float,G797
WindowProperty:FrameAndDivider,1,Divider Width,0.02,0.018,0.022,Float,G798
WindowProperty:FrameAndDivider,1,Number of Horizontal Dividers,1,0.9,1.1,Float,G799
WindowProperty:FrameAndDivider,1,Number of Vertical Dividers,1,0.9,1.1,Float,G800
WindowProperty:FrameAndDivider,1,Divider Conductance,9.5,8.55,10.45,Float,G801
WindowProperty:FrameAndDivider,1,Ratio of Divider-Edge Glass Conductance to Center-Of-Glass Conductance,1,0.9,1.1,Float,G802
WindowProperty:FrameAndDivider,1,Divider Solar Absorptance,0.5,0.45,0.55,Float,G803
WindowProperty:FrameAndDivider,1,Divider Visible Absorptance,0.5,0.45,0.55,Float,G804
WindowProperty:FrameAndDivider,1,Divider Thermal Hemispherical Emissivity,0.9,0.81,0.99,Float,G805
WindowProperty:FrameAndDivider,1,Outside Reveal Solar Absorptance,0.5,0.45,0.55,Float,G806
WindowProperty:FrameAndDivider,1,Inside Sill Solar Absorptance,0.5,0.45,0.55,Float,G807
WindowProperty:FrameAndDivider,1,Inside Reveal Solar Absorptance,0.5,0.45,0.55,Float,G808
Sizing:Zone,Level1:Zone14,Zone Cooling Design Supply Air Temperature,12,10.8,13.2,Float,G809
Sizing:Zone,Level1:Zone14,Zone Heating Design Supply Air Temperature,35,31.5,38.5,Float,G810
Sizing:Zone,Level1:Zone14,Zone Cooling Design Supply Air Humidity Ratio,0.0077,0.00693,0.00847,Float,G811
Sizing:Zone,Level1:Zone14,Zone Heating Design Supply Air Humidity Ratio,0.0156,0.01404,0.01716,Float,G812
DesignSpecification:ZoneAirDistribution,Level1:Zone14,Zone Air Distribution Effectiveness in Cooling Mode,1,0.9,1.1,Float,G813
DesignSpecification:ZoneAirDistribution,Level1:Zone14,Zone Air Distribution Effectiveness in Heating Mode,1,0.9,1.1,Float,G814
DesignSpecification:OutdoorAir,Level1:Zone14,Outdoor Air Flow Air Changes per Hour,0.25,0.225,0.275,Float,G815
Sizing:Zone,Level1:Zone1,Zone Cooling Design Supply Air Temperature,12,10.8,13.2,Float,G809
Sizing:Zone,Level1:Zone1,Zone Heating Design Supply Air Temperature,35,31.5,38.5,Float,G810
Sizing:Zone,Level1:Zone1,Zone Cooling Design Supply Air Humidity Ratio,0.0077,0.00693,0.00847,Float,G811
Sizing:Zone,Level1:Zone1,Zone Heating Design Supply Air Humidity Ratio,0.0156,0.01404,0.01716,Float,G812
DesignSpecification:ZoneAirDistribution,Level1:Zone1,Zone Air Distribution Effectiveness in Cooling Mode,1,0.9,1.1,Float,G813
DesignSpecification:ZoneAirDistribution,Level1:Zone1,Zone Air Distribution Effectiveness in Heating Mode,1,0.9,1.1,Float,G814
DesignSpecification:OutdoorAir,Level1:Zone1,Outdoor Air Flow Air Changes per Hour,0.25,0.225,0.275,Float,G815
Sizing:Zone,Level1:Zone6,Zone Cooling Design Supply Air Temperature,12,10.8,13.2,Float,G809
Sizing:Zone,Level1:Zone6,Zone Heating Design Supply Air Temperature,35,31.5,38.5,Float,G810
Sizing:Zone,Level1:Zone6,Zone Cooling Design Supply Air Humidity Ratio,0.0077,0.00693,0.00847,Float,G811
Sizing:Zone,Level1:Zone6,Zone Heating Design Supply Air Humidity Ratio,0.0156,0.01404,0.01716,Float,G812
DesignSpecification:ZoneAirDistribution,Level1:Zone6,Zone Air Distribution Effectiveness in Cooling Mode,1,0.9,1.1,Float,G813
DesignSpecification:ZoneAirDistribution,Level1:Zone6,Zone Air Distribution Effectiveness in Heating Mode,1,0.9,1.1,Float,G814
DesignSpecification:OutdoorAir,Level1:Zone6,Outdoor Air Flow Air Changes per Hour,0.25,0.225,0.275,Float,G815
Sizing:Zone,Level1:Zone3,Zone Cooling Design Supply Air Temperature,12,10.8,13.2,Float,G809
Sizing:Zone,Level1:Zone3,Zone Heating Design Supply Air Temperature,35,31.5,38.5,Float,G810
Sizing:Zone,Level1:Zone3,Zone Cooling Design Supply Air Humidity Ratio,0.0077,0.00693,0.00847,Float,G811
Sizing:Zone,Level1:Zone3,Zone Heating Design Supply Air Humidity Ratio,0.0156,0.01404,0.01716,Float,G812
DesignSpecification:ZoneAirDistribution,Level1:Zone3,Zone Air Distribution Effectiveness in Cooling Mode,1,0.9,1.1,Float,G813
DesignSpecification:ZoneAirDistribution,Level1:Zone3,Zone Air Distribution Effectiveness in Heating Mode,1,0.9,1.1,Float,G814
DesignSpecification:OutdoorAir,Level1:Zone3,Outdoor Air Flow Air Changes per Hour,0.25,0.225,0.275,Float,G815
Sizing:Zone,Level1:Zone2,Zone Cooling Design Supply Air Temperature,12,10.8,13.2,Float,G809
Sizing:Zone,Level1:Zone2,Zone Heating Design Supply Air Temperature,35,31.5,38.5,Float,G810
Sizing:Zone,Level1:Zone2,Zone Cooling Design Supply Air Humidity Ratio,0.0077,0.00693,0.00847,Float,G811
Sizing:Zone,Level1:Zone2,Zone Heating Design Supply Air Humidity Ratio,0.0156,0.01404,0.01716,Float,G812
DesignSpecification:ZoneAirDistribution,Level1:Zone2,Zone Air Distribution Effectiveness in Cooling Mode,1,0.9,1.1,Float,G813
DesignSpecification:ZoneAirDistribution,Level1:Zone2,Zone Air Distribution Effectiveness in Heating Mode,1,0.9,1.1,Float,G814
DesignSpecification:OutdoorAir,Level1:Zone2,Outdoor Air Flow Air Changes per Hour,0.25,0.225,0.275,Float,G815
Sizing:Zone,Level1:Zone4,Zone Cooling Design Supply Air Temperature,12,10.8,13.2,Float,G809
Sizing:Zone,Level1:Zone4,Zone Heating Design Supply Air Temperature,35,31.5,38.5,Float,G810
Sizing:Zone,Level1:Zone4,Zone Cooling Design Supply Air Humidity Ratio,0.0077,0.00693,0.00847,Float,G811
Sizing:Zone,Level1:Zone4,Zone Heating Design Supply Air Humidity Ratio,0.0156,0.01404,0.01716,Float,G812
DesignSpecification:ZoneAirDistribution,Level1:Zone4,Zone Air Distribution Effectiveness in Cooling Mode,1,0.9,1.1,Float,G813
DesignSpecification:ZoneAirDistribution,Level1:Zone4,Zone Air Distribution Effectiveness in Heating Mode,1,0.9,1.1,Float,G814
DesignSpecification:OutdoorAir,Level1:Zone4,Outdoor Air Flow Air Changes per Hour,0.25,0.225,0.275,Float,G815
Sizing:Zone,Level1:Zone5,Zone Cooling Design Supply Air Temperature,12,10.8,13.2,Float,G809
Sizing:Zone,Level1:Zone5,Zone Heating Design Supply Air Temperature,35,31.5,38.5,Float,G810
Sizing:Zone,Level1:Zone5,Zone Cooling Design Supply Air Humidity Ratio,0.0077,0.00693,0.00847,Float,G811
Sizing:Zone,Level1:Zone5,Zone Heating Design Supply Air Humidity Ratio,0.0156,0.01404,0.01716,Float,G812
DesignSpecification:ZoneAirDistribution,Level1:Zone5,Zone Air Distribution Effectiveness in Cooling Mode,1,0.9,1.1,Float,G813
DesignSpecification:ZoneAirDistribution,Level1:Zone5,Zone Air Distribution Effectiveness in Heating Mode,1,0.9,1.1,Float,G814
DesignSpecification:OutdoorAir,Level1:Zone5,Outdoor Air Flow Air Changes per Hour,0.25,0.225,0.275,Float,G815
Sizing:Zone,Level1:Zone10,Zone Cooling Design Supply Air Temperature,12,10.8,13.2,Float,G809
Sizing:Zone,Level1:Zone10,Zone Heating Design Supply Air Temperature,35,31.5,38.5,Float,G810
Sizing:Zone,Level1:Zone10,Zone Cooling Design Supply Air Humidity Ratio,0.0077,0.00693,0.00847,Float,G811
Sizing:Zone,Level1:Zone10,Zone Heating Design Supply Air Humidity Ratio,0.0156,0.01404,0.01716,Float,G812
DesignSpecification:ZoneAirDistribution,Level1:Zone10,Zone Air Distribution Effectiveness in Cooling Mode,1,0.9,1.1,Float,G813
DesignSpecification:ZoneAirDistribution,Level1:Zone10,Zone Air Distribution Effectiveness in Heating Mode,1,0.9,1.1,Float,G814
DesignSpecification:OutdoorAir,Level1:Zone10,Outdoor Air Flow Air Changes per Hour,0.25,0.225,0.275,Float,G815
Sizing:Zone,Level1:Zone7,Zone Cooling Design Supply Air Temperature,12,10.8,13.2,Float,G809
Sizing:Zone,Level1:Zone7,Zone Heating Design Supply Air Temperature,35,31.5,38.5,Float,G810
Sizing:Zone,Level1:Zone7,Zone Cooling Design Supply Air Humidity Ratio,0.0077,0.00693,0.00847,Float,G811
Sizing:Zone,Level1:Zone7,Zone Heating Design Supply Air Humidity Ratio,0.0156,0.01404,0.01716,Float,G812
DesignSpecification:ZoneAirDistribution,Level1:Zone7,Zone Air Distribution Effectiveness in Cooling Mode,1,0.9,1.1,Float,G813
DesignSpecification:ZoneAirDistribution,Level1:Zone7,Zone Air Distribution Effectiveness in Heating Mode,1,0.9,1.1,Float,G814
DesignSpecification:OutdoorAir,Level1:Zone7,Outdoor Air Flow Air Changes per Hour,0.25,0.225,0.275,Float,G815
Sizing:Zone,Level1:Zone9,Zone Cooling Design Supply Air Temperature,12,10.8,13.2,Float,G809
Sizing:Zone,Level1:Zone9,Zone Heating Design Supply Air Temperature,35,31.5,38.5,Float,G810
Sizing:Zone,Level1:Zone9,Zone Cooling Design Supply Air Humidity Ratio,0.0077,0.00693,0.00847,Float,G811
Sizing:Zone,Level1:Zone9,Zone Heating Design Supply Air Humidity Ratio,0.0156,0.01404,0.01716,Float,G812
DesignSpecification:ZoneAirDistribution,Level1:Zone9,Zone Air Distribution Effectiveness in Cooling Mode,1,0.9,1.1,Float,G813
DesignSpecification:ZoneAirDistribution,Level1:Zone9,Zone Air Distribution Effectiveness in Heating Mode,1,0.9,1.1,Float,G814
DesignSpecification:OutdoorAir,Level1:Zone9,Outdoor Air Flow Air Changes per Hour,0.25,0.225,0.275,Float,G815
Sizing:Zone,Level1:Zone15,Zone Cooling Design Supply Air Temperature,12,10.8,13.2,Float,G809
Sizing:Zone,Level1:Zone15,Zone Heating Design Supply Air Temperature,35,31.5,38.5,Float,G810
Sizing:Zone,Level1:Zone15,Zone Cooling Design Supply Air Humidity Ratio,0.0077,0.00693,0.00847,Float,G811
Sizing:Zone,Level1:Zone15,Zone Heating Design Supply Air Humidity Ratio,0.0156,0.01404,0.01716,Float,G812
DesignSpecification:ZoneAirDistribution,Level1:Zone15,Zone Air Distribution Effectiveness in Cooling Mode,1,0.9,1.1,Float,G813
DesignSpecification:ZoneAirDistribution,Level1:Zone15,Zone Air Distribution Effectiveness in Heating Mode,1,0.9,1.1,Float,G814
DesignSpecification:OutdoorAir,Level1:Zone15,Outdoor Air Flow Air Changes per Hour,0.25,0.225,0.275,Float,G815
Sizing:Zone,Level1:Zone11,Zone Cooling Design Supply Air Temperature,12,10.8,13.2,Float,G809
Sizing:Zone,Level1:Zone11,Zone Heating Design Supply Air Temperature,35,31.5,38.5,Float,G810
Sizing:Zone,Level1:Zone11,Zone Cooling Design Supply Air Humidity Ratio,0.0077,0.00693,0.00847,Float,G811
Sizing:Zone,Level1:Zone11,Zone Heating Design Supply Air Humidity Ratio,0.0156,0.01404,0.01716,Float,G812
DesignSpecification:ZoneAirDistribution,Level1:Zone11,Zone Air Distribution Effectiveness in Cooling Mode,1,0.9,1.1,Float,G813
DesignSpecification:ZoneAirDistribution,Level1:Zone11,Zone Air Distribution Effectiveness in Heating Mode,1,0.9,1.1,Float,G814
DesignSpecification:OutdoorAir,Level1:Zone11,Outdoor Air Flow Air Changes per Hour,0.25,0.225,0.275,Float,G815
Sizing:Zone,Level1Z1:Zone1,Zone Cooling Design Supply Air Temperature,12,10.8,13.2,Float,G809
Sizing:Zone,Level1Z1:Zone1,Zone Heating Design Supply Air Temperature,35,31.5,38.5,Float,G810
Sizing:Zone,Level1Z1:Zone1,Zone Cooling Design Supply Air Humidity Ratio,0.0077,0.00693,0.00847,Float,G811
Sizing:Zone,Level1Z1:Zone1,Zone Heating Design Supply Air Humidity Ratio,0.0156,0.01404,0.01716,Float,G812
DesignSpecification:ZoneAirDistribution,Level1Z1:Zone1,Zone Air Distribution Effectiveness in Cooling Mode,1,0.9,1.1,Float,G813
DesignSpecification:ZoneAirDistribution,Level1Z1:Zone1,Zone Air Distribution Effectiveness in Heating Mode,1,0.9,1.1,Float,G814
DesignSpecification:OutdoorAir,Level1Z1:Zone1,Outdoor Air Flow Air Changes per Hour,0.25,0.225,0.275,Float,G815
Sizing:Zone,Level1Z1:Zone4,Zone Cooling Design Supply Air Temperature,12,10.8,13.2,Float,G809
Sizing:Zone,Level1Z1:Zone4,Zone Heating Design Supply Air Temperature,35,31.5,38.5,Float,G810
Sizing:Zone,Level1Z1:Zone4,Zone Cooling Design Supply Air Humidity Ratio,0.0077,0.00693,0.00847,Float,G811
Sizing:Zone,Level1Z1:Zone4,Zone Heating Design Supply Air Humidity Ratio,0.0156,0.01404,0.01716,Float,G812
DesignSpecification:ZoneAirDistribution,Level1Z1:Zone4,Zone Air Distribution Effectiveness in Cooling Mode,1,0.9,1.1,Float,G813
DesignSpecification:ZoneAirDistribution,Level1Z1:Zone4,Zone Air Distribution Effectiveness in Heating Mode,1,0.9,1.1,Float,G814
DesignSpecification:OutdoorAir,Level1Z1:Zone4,Outdoor Air Flow Air Changes per Hour,0.25,0.225,0.275,Float,G815
Sizing:Zone,Level1Z1:Zone51,Zone Cooling Design Supply Air Temperature,12,10.8,13.2,Float,G809
Sizing:Zone,Level1Z1:Zone51,Zone Heating Design Supply Air Temperature,35,31.5,38.5,Float,G810
Sizing:Zone,Level1Z1:Zone51,Zone Cooling Design Supply Air Humidity Ratio,0.0077,0.00693,0.00847,Float,G811
Sizing:Zone,Level1Z1:Zone51,Zone Heating Design Supply Air Humidity Ratio,0.0156,0.01404,0.01716,Float,G812
DesignSpecification:ZoneAirDistribution,Level1Z1:Zone51,Zone Air Distribution Effectiveness in Cooling Mode,1,0.9,1.1,Float,G813
DesignSpecification:ZoneAirDistribution,Level1Z1:Zone51,Zone Air Distribution Effectiveness in Heating Mode,1,0.9,1.1,Float,G814
DesignSpecification:OutdoorAir,Level1Z1:Zone51,Outdoor Air Flow Air Changes per Hour,0.25,0.225,0.275,Float,G815
Sizing:Zone,Level1Z1:Zone39,Zone Cooling Design Supply Air Temperature,12,10.8,13.2,Float,G816
Sizing:Zone,Level1Z1:Zone39,Zone Heating Design Supply Air Temperature,35,31.5,38.5,Float,G817
Sizing:Zone,Level1Z1:Zone39,Zone Cooling Design Supply Air Humidity Ratio,0.0077,0.00693,0.00847,Float,G818
Sizing:Zone,Level1Z1:Zone39,Zone Heating Design Supply Air Humidity Ratio,0.0156,0.01404,0.01716,Float,G819
DesignSpecification:ZoneAirDistribution,Level1Z1:Zone39,Zone Air Distribution Effectiveness in Cooling Mode,1,0.9,1.1,Float,G813
DesignSpecification:ZoneAirDistribution,Level1Z1:Zone39,Zone Air Distribution Effectiveness in Heating Mode,1,0.9,1.1,Float,G814
DesignSpecification:OutdoorAir,Level1Z1:Zone39,Outdoor Air Flow Air Changes per Hour,0.25,0.225,0.275,Float,G815
Sizing:Zone,Level1Z1:Zone9,Zone Cooling Design Supply Air Temperature,12,10.8,13.2,Float,G816
Sizing:Zone,Level1Z1:Zone9,Zone Heating Design Supply Air Temperature,35,31.5,38.5,Float,G817
Sizing:Zone,Level1Z1:Zone9,Zone Cooling Design Supply Air Humidity Ratio,0.0077,0.00693,0.00847,Float,G818
Sizing:Zone,Level1Z1:Zone9,Zone Heating Design Supply Air Humidity Ratio,0.0156,0.01404,0.01716,Float,G819
DesignSpecification:ZoneAirDistribution,Level1Z1:Zone9,Zone Air Distribution Effectiveness in Cooling Mode,1,0.9,1.1,Float,G813
DesignSpecification:ZoneAirDistribution,Level1Z1:Zone9,Zone Air Distribution Effectiveness in Heating Mode,1,0.9,1.1,Float,G814
DesignSpecification:OutdoorAir,Level1Z1:Zone9,Outdoor Air Flow Air Changes per Hour,0.25,0.225,0.275,Float,G815
Sizing:Zone,Level1Z1:Zone12,Zone Cooling Design Supply Air Temperature,12,10.8,13.2,Float,G809
Sizing:Zone,Level1Z1:Zone12,Zone Heating Design Supply Air Temperature,35,31.5,38.5,Float,G810
Sizing:Zone,Level1Z1:Zone12,Zone Cooling Design Supply Air Humidity Ratio,0.0077,0.00693,0.00847,Float,G811
Sizing:Zone,Level1Z1:Zone12,Zone Heating Design Supply Air Humidity Ratio,0.0156,0.01404,0.01716,Float,G812
DesignSpecification:ZoneAirDistribution,Level1Z1:Zone12,Zone Air Distribution Effectiveness in Cooling Mode,1,0.9,1.1,Float,G813
DesignSpecification:ZoneAirDistribution,Level1Z1:Zone12,Zone Air Distribution Effectiveness in Heating Mode,1,0.9,1.1,Float,G814
DesignSpecification:OutdoorAir,Level1Z1:Zone12,Outdoor Air Flow Air Changes per Hour,0.25,0.225,0.275,Float,G815
Sizing:Zone,Level1Z1:Zone7,Zone Cooling Design Supply Air Temperature,12,10.8,13.2,Float,G809
Sizing:Zone,Level1Z1:Zone7,Zone Heating Design Supply Air Temperature,35,31.5,38.5,Float,G810
Sizing:Zone,Level1Z1:Zone7,Zone Cooling Design Supply Air Humidity Ratio,0.0077,0.00693,0.00847,Float,G811
Sizing:Zone,Level1Z1:Zone7,Zone Heating Design Supply Air Humidity Ratio,0.0156,0.01404,0.01716,Float,G812
DesignSpecification:ZoneAirDistribution,Level1Z1:Zone7,Zone Air Distribution Effectiveness in Cooling Mode,1,0.9,1.1,Float,G813
DesignSpecification:ZoneAirDistribution,Level1Z1:Zone7,Zone Air Distribution Effectiveness in Heating Mode,1,0.9,1.1,Float,G814
DesignSpecification:OutdoorAir,Level1Z1:Zone7,Outdoor Air Flow Air Changes per Hour,0.25,0.225,0.275,Float,G815
Sizing:Zone,Level1Z1:Zone45,Zone Cooling Design Supply Air Temperature,12,10.8,13.2,Float,G809
Sizing:Zone,Level1Z1:Zone45,Zone Heating Design Supply Air Temperature,35,31.5,38.5,Float,G810
Sizing:Zone,Level1Z1:Zone45,Zone Cooling Design Supply Air Humidity Ratio,0.0077,0.00693,0.00847,Float,G811
Sizing:Zone,Level1Z1:Zone45,Zone Heating Design Supply Air Humidity Ratio,0.0156,0.01404,0.01716,Float,G812
DesignSpecification:ZoneAirDistribution,Level1Z1:Zone45,Zone Air Distribution Effectiveness in Cooling Mode,1,0.9,1.1,Float,G813
DesignSpecification:ZoneAirDistribution,Level1Z1:Zone45,Zone Air Distribution Effectiveness in Heating Mode,1,0.9,1.1,Float,G814
DesignSpecification:OutdoorAir,Level1Z1:Zone45,Outdoor Air Flow Air Changes per Hour,0.25,0.225,0.275,Float,G815
Sizing:Zone,Level1Z1:Zone47,Zone Cooling Design Supply Air Temperature,12,10.8,13.2,Float,G809
Sizing:Zone,Level1Z1:Zone47,Zone Heating Design Supply Air Temperature,35,31.5,38.5,Float,G810
Sizing:Zone,Level1Z1:Zone47,Zone Cooling Design Supply Air Humidity Ratio,0.0077,0.00693,0.00847,Float,G811
Sizing:Zone,Level1Z1:Zone47,Zone Heating Design Supply Air Humidity Ratio,0.0156,0.01404,0.01716,Float,G812
DesignSpecification:ZoneAirDistribution,Level1Z1:Zone47,Zone Air Distribution Effectiveness in Cooling Mode,1,0.9,1.1,Float,G813
DesignSpecification:ZoneAirDistribution,Level1Z1:Zone47,Zone Air Distribution Effectiveness in Heating Mode,1,0.9,1.1,Float,G814
DesignSpecification:OutdoorAir,Level1Z1:Zone47,Outdoor Air Flow Air Changes per Hour,0.25,0.225,0.275,Float,G815
Sizing:Zone,Level1Z1:Zone44,Zone Cooling Design Supply Air Temperature,12,10.8,13.2,Float,G809
Sizing:Zone,Level1Z1:Zone44,Zone Heating Design Supply Air Temperature,35,31.5,38.5,Float,G810
Sizing:Zone,Level1Z1:Zone44,Zone Cooling Design Supply Air Humidity Ratio,0.0077,0.00693,0.00847,Float,G811
Sizing:Zone,Level1Z1:Zone44,Zone Heating Design Supply Air Humidity Ratio,0.0156,0.01404,0.01716,Float,G812
DesignSpecification:ZoneAirDistribution,Level1Z1:Zone44,Zone Air Distribution Effectiveness in Cooling Mode,1,0.9,1.1,Float,G813
DesignSpecification:ZoneAirDistribution,Level1Z1:Zone44,Zone Air Distribution Effectiveness in Heating Mode,1,0.9,1.1,Float,G814
DesignSpecification:OutdoorAir,Level1Z1:Zone44,Outdoor Air Flow Air Changes per Hour,0.25,0.225,0.275,Float,G815
Sizing:Zone,Level1Z1:Zone2,Zone Cooling Design Supply Air Temperature,12,10.8,13.2,Float,G809
Sizing:Zone,Level1Z1:Zone2,Zone Heating Design Supply Air Temperature,35,31.5,38.5,Float,G810
